# merge_scores mode=fair doms=ja,code,en weights=ja=1,code=1,en=1
# layer	expert	score	hits	mean
13	71	59.000000	0	0.000000
13	15	58.000000	0	0.000000
13	107	57.000000	0	0.000000
13	76	56.000000	0	0.000000
13	1	55.000000	0	0.000000
13	118	54.000000	0	0.000000
13	38	53.000000	0	0.000000
13	43	52.000000	0	0.000000
13	127	51.000000	0	0.000000
13	37	50.000000	0	0.000000
13	50	49.000000	0	0.000000
13	91	48.000000	0	0.000000
13	124	47.000000	0	0.000000
13	35	46.000000	0	0.000000
13	0	45.000000	0	0.000000
13	103	44.000000	0	0.000000
13	52	43.000000	0	0.000000
13	85	42.000000	0	0.000000
13	116	41.000000	0	0.000000
13	33	40.000000	0	0.000000
13	65	39.000000	0	0.000000
13	68	38.000000	0	0.000000
13	31	37.000000	0	0.000000
13	14	36.000000	0	0.000000
13	108	35.000000	0	0.000000
13	25	34.000000	0	0.000000
13	93	33.000000	0	0.000000
13	42	32.000000	0	0.000000
13	84	31.000000	0	0.000000
13	73	30.000000	0	0.000000
13	58	29.000000	0	0.000000
13	119	28.000000	0	0.000000
13	114	27.000000	0	0.000000
13	88	26.000000	0	0.000000
13	117	25.000000	0	0.000000
13	87	24.000000	0	0.000000
13	97	23.000000	0	0.000000
13	110	22.000000	0	0.000000
13	23	21.000000	0	0.000000
13	51	20.000000	0	0.000000
13	20	19.000000	0	0.000000
13	105	18.000000	0	0.000000
13	69	17.000000	0	0.000000
13	122	16.000000	0	0.000000
13	13	15.000000	0	0.000000
13	74	14.000000	0	0.000000
13	27	13.000000	0	0.000000
13	63	12.000000	0	0.000000
13	34	11.000000	0	0.000000
13	64	10.000000	0	0.000000
13	30	9.000000	0	0.000000
13	111	8.000000	0	0.000000
13	11	7.000000	0	0.000000
13	126	6.000000	0	0.000000
13	86	5.000000	0	0.000000
13	18	4.000000	0	0.000000
13	53	3.000000	0	0.000000
13	72	2.000000	0	0.000000
13	99	1.000000	0	0.000000
14	54	128.000000	0	0.000000
14	120	127.000000	0	0.000000
14	3	126.000000	0	0.000000
14	41	125.000000	0	0.000000
14	111	124.000000	0	0.000000
14	55	123.000000	0	0.000000
14	122	122.000000	0	0.000000
14	0	121.000000	0	0.000000
14	112	120.000000	0	0.000000
14	23	119.000000	0	0.000000
14	117	118.000000	0	0.000000
14	39	117.000000	0	0.000000
14	25	116.000000	0	0.000000
14	42	115.000000	0	0.000000
14	57	114.000000	0	0.000000
14	45	113.000000	0	0.000000
14	34	112.000000	0	0.000000
14	106	111.000000	0	0.000000
14	69	110.000000	0	0.000000
14	88	109.000000	0	0.000000
14	26	108.000000	0	0.000000
14	1	107.000000	0	0.000000
14	38	106.000000	0	0.000000
14	75	105.000000	0	0.000000
14	65	104.000000	0	0.000000
14	115	103.000000	0	0.000000
14	68	102.000000	0	0.000000
14	32	101.000000	0	0.000000
14	8	100.000000	0	0.000000
14	64	99.000000	0	0.000000
14	101	98.000000	0	0.000000
14	33	97.000000	0	0.000000
14	44	96.000000	0	0.000000
14	124	95.000000	0	0.000000
14	48	94.000000	0	0.000000
14	47	93.000000	0	0.000000
14	56	92.000000	0	0.000000
14	7	91.000000	0	0.000000
14	53	90.000000	0	0.000000
14	15	89.000000	0	0.000000
14	82	88.000000	0	0.000000
14	52	87.000000	0	0.000000
14	102	86.000000	0	0.000000
14	61	85.000000	0	0.000000
14	16	84.000000	0	0.000000
14	119	83.000000	0	0.000000
14	85	82.000000	0	0.000000
14	62	81.000000	0	0.000000
14	20	80.000000	0	0.000000
14	4	79.000000	0	0.000000
14	29	78.000000	0	0.000000
14	6	77.000000	0	0.000000
14	104	76.000000	0	0.000000
14	28	75.000000	0	0.000000
14	78	74.000000	0	0.000000
14	24	73.000000	0	0.000000
14	31	72.000000	0	0.000000
14	10	71.000000	0	0.000000
14	94	70.000000	0	0.000000
14	43	69.000000	0	0.000000
14	18	68.000000	0	0.000000
14	96	67.000000	0	0.000000
14	84	66.000000	0	0.000000
14	95	65.000000	0	0.000000
14	60	64.000000	0	0.000000
14	100	63.000000	0	0.000000
14	118	62.000000	0	0.000000
14	36	61.000000	0	0.000000
14	49	60.000000	0	0.000000
14	80	59.000000	0	0.000000
14	30	58.000000	0	0.000000
14	110	57.000000	0	0.000000
14	22	56.000000	0	0.000000
14	123	55.000000	0	0.000000
14	12	54.000000	0	0.000000
14	105	53.000000	0	0.000000
14	93	52.000000	0	0.000000
14	92	51.000000	0	0.000000
14	17	50.000000	0	0.000000
14	79	49.000000	0	0.000000
14	107	48.000000	0	0.000000
14	126	47.000000	0	0.000000
14	87	46.000000	0	0.000000
14	46	45.000000	0	0.000000
14	99	44.000000	0	0.000000
14	125	43.000000	0	0.000000
14	71	42.000000	0	0.000000
14	2	41.000000	0	0.000000
14	108	40.000000	0	0.000000
14	97	39.000000	0	0.000000
14	5	38.000000	0	0.000000
14	76	37.000000	0	0.000000
14	81	36.000000	0	0.000000
14	121	35.000000	0	0.000000
14	21	34.000000	0	0.000000
14	59	33.000000	0	0.000000
14	14	32.000000	0	0.000000
14	109	31.000000	0	0.000000
14	98	30.000000	0	0.000000
14	9	29.000000	0	0.000000
14	51	28.000000	0	0.000000
14	13	27.000000	0	0.000000
14	67	26.000000	0	0.000000
14	11	25.000000	0	0.000000
14	40	24.000000	0	0.000000
14	27	23.000000	0	0.000000
14	37	22.000000	0	0.000000
14	86	21.000000	0	0.000000
14	63	20.000000	0	0.000000
14	83	19.000000	0	0.000000
14	19	18.000000	0	0.000000
14	50	17.000000	0	0.000000
14	127	16.000000	0	0.000000
14	35	15.000000	0	0.000000
14	90	14.000000	0	0.000000
14	66	13.000000	0	0.000000
14	89	12.000000	0	0.000000
14	77	11.000000	0	0.000000
14	116	10.000000	0	0.000000
14	58	9.000000	0	0.000000
14	113	8.000000	0	0.000000
14	114	7.000000	0	0.000000
14	91	6.000000	0	0.000000
14	74	5.000000	0	0.000000
14	72	4.000000	0	0.000000
14	103	3.000000	0	0.000000
14	70	2.000000	0	0.000000
14	73	1.000000	0	0.000000
15	75	128.000000	0	0.000000
15	66	127.000000	0	0.000000
15	40	126.000000	0	0.000000
15	93	125.000000	0	0.000000
15	113	124.000000	0	0.000000
15	17	123.000000	0	0.000000
15	97	122.000000	0	0.000000
15	6	121.000000	0	0.000000
15	42	120.000000	0	0.000000
15	121	119.000000	0	0.000000
15	46	118.000000	0	0.000000
15	76	117.000000	0	0.000000
15	32	116.000000	0	0.000000
15	74	115.000000	0	0.000000
15	71	114.000000	0	0.000000
15	89	113.000000	0	0.000000
15	43	112.000000	0	0.000000
15	16	111.000000	0	0.000000
15	18	110.000000	0	0.000000
15	114	109.000000	0	0.000000
15	3	108.000000	0	0.000000
15	98	107.000000	0	0.000000
15	123	106.000000	0	0.000000
15	52	105.000000	0	0.000000
15	87	104.000000	0	0.000000
15	95	103.000000	0	0.000000
15	47	102.000000	0	0.000000
15	50	101.000000	0	0.000000
15	112	100.000000	0	0.000000
15	35	99.000000	0	0.000000
15	77	98.000000	0	0.000000
15	53	97.000000	0	0.000000
15	34	96.000000	0	0.000000
15	92	95.000000	0	0.000000
15	120	94.000000	0	0.000000
15	62	93.000000	0	0.000000
15	1	92.000000	0	0.000000
15	19	91.000000	0	0.000000
15	69	90.000000	0	0.000000
15	100	89.000000	0	0.000000
15	80	88.000000	0	0.000000
15	110	87.000000	0	0.000000
15	104	86.000000	0	0.000000
15	85	85.000000	0	0.000000
15	37	84.000000	0	0.000000
15	36	83.000000	0	0.000000
15	94	82.000000	0	0.000000
15	29	81.000000	0	0.000000
15	84	80.000000	0	0.000000
15	7	79.000000	0	0.000000
15	8	78.000000	0	0.000000
15	28	77.000000	0	0.000000
15	72	76.000000	0	0.000000
15	65	75.000000	0	0.000000
15	41	74.000000	0	0.000000
15	91	73.000000	0	0.000000
15	78	72.000000	0	0.000000
15	20	71.000000	0	0.000000
15	101	70.000000	0	0.000000
15	82	69.000000	0	0.000000
15	54	68.000000	0	0.000000
15	125	67.000000	0	0.000000
15	30	66.000000	0	0.000000
15	58	65.000000	0	0.000000
15	57	64.000000	0	0.000000
15	105	63.000000	0	0.000000
15	106	62.000000	0	0.000000
15	55	61.000000	0	0.000000
15	115	60.000000	0	0.000000
15	61	59.000000	0	0.000000
15	2	58.000000	0	0.000000
15	86	57.000000	0	0.000000
15	31	56.000000	0	0.000000
15	107	55.000000	0	0.000000
15	126	54.000000	0	0.000000
15	0	53.000000	0	0.000000
15	60	52.000000	0	0.000000
15	70	51.000000	0	0.000000
15	56	50.000000	0	0.000000
15	27	49.000000	0	0.000000
15	49	48.000000	0	0.000000
15	23	47.000000	0	0.000000
15	51	46.000000	0	0.000000
15	90	45.000000	0	0.000000
15	45	44.000000	0	0.000000
15	5	43.000000	0	0.000000
15	33	42.000000	0	0.000000
15	68	41.000000	0	0.000000
15	4	40.000000	0	0.000000
15	25	39.000000	0	0.000000
15	83	38.000000	0	0.000000
15	81	37.000000	0	0.000000
15	109	36.000000	0	0.000000
15	103	35.000000	0	0.000000
15	10	34.000000	0	0.000000
15	79	33.000000	0	0.000000
15	119	32.000000	0	0.000000
15	63	31.000000	0	0.000000
15	116	30.000000	0	0.000000
15	64	29.000000	0	0.000000
15	122	28.000000	0	0.000000
15	14	27.000000	0	0.000000
15	48	26.000000	0	0.000000
15	127	25.000000	0	0.000000
15	26	24.000000	0	0.000000
15	96	23.000000	0	0.000000
15	11	22.000000	0	0.000000
15	108	21.000000	0	0.000000
15	67	20.000000	0	0.000000
15	9	19.000000	0	0.000000
15	22	18.000000	0	0.000000
15	111	17.000000	0	0.000000
15	59	16.000000	0	0.000000
15	124	15.000000	0	0.000000
15	13	14.000000	0	0.000000
15	21	13.000000	0	0.000000
15	102	12.000000	0	0.000000
15	39	11.000000	0	0.000000
15	24	10.000000	0	0.000000
15	118	9.000000	0	0.000000
15	117	8.000000	0	0.000000
15	12	7.000000	0	0.000000
15	73	6.000000	0	0.000000
15	38	5.000000	0	0.000000
15	88	4.000000	0	0.000000
15	99	3.000000	0	0.000000
15	15	2.000000	0	0.000000
15	44	1.000000	0	0.000000
16	1	128.000000	0	0.000000
16	120	127.000000	0	0.000000
16	14	126.000000	0	0.000000
16	59	125.000000	0	0.000000
16	67	124.000000	0	0.000000
16	30	123.000000	0	0.000000
16	125	122.000000	0	0.000000
16	84	121.000000	0	0.000000
16	21	120.000000	0	0.000000
16	127	119.000000	0	0.000000
16	45	118.000000	0	0.000000
16	89	117.000000	0	0.000000
16	38	116.000000	0	0.000000
16	80	115.000000	0	0.000000
16	47	114.000000	0	0.000000
16	85	113.000000	0	0.000000
16	75	112.000000	0	0.000000
16	5	111.000000	0	0.000000
16	31	110.000000	0	0.000000
16	19	109.000000	0	0.000000
16	114	108.000000	0	0.000000
16	61	107.000000	0	0.000000
16	26	106.000000	0	0.000000
16	109	105.000000	0	0.000000
16	88	104.000000	0	0.000000
16	99	103.000000	0	0.000000
16	16	102.000000	0	0.000000
16	27	101.000000	0	0.000000
16	102	100.000000	0	0.000000
16	92	99.000000	0	0.000000
16	83	98.000000	0	0.000000
16	108	97.000000	0	0.000000
16	105	96.000000	0	0.000000
16	6	95.000000	0	0.000000
16	78	94.000000	0	0.000000
16	76	93.000000	0	0.000000
16	8	92.000000	0	0.000000
16	58	91.000000	0	0.000000
16	123	90.000000	0	0.000000
16	90	89.000000	0	0.000000
16	13	88.000000	0	0.000000
16	65	87.000000	0	0.000000
16	43	86.000000	0	0.000000
16	101	85.000000	0	0.000000
16	23	84.000000	0	0.000000
16	115	83.000000	0	0.000000
16	28	82.000000	0	0.000000
16	41	81.000000	0	0.000000
16	121	80.000000	0	0.000000
16	93	79.000000	0	0.000000
16	124	78.000000	0	0.000000
16	110	77.000000	0	0.000000
16	50	76.000000	0	0.000000
16	70	75.000000	0	0.000000
16	11	74.000000	0	0.000000
16	0	73.000000	0	0.000000
16	94	72.000000	0	0.000000
16	69	71.000000	0	0.000000
16	51	70.000000	0	0.000000
16	56	69.000000	0	0.000000
16	126	68.000000	0	0.000000
16	40	67.000000	0	0.000000
16	106	66.000000	0	0.000000
16	33	65.000000	0	0.000000
16	119	64.000000	0	0.000000
16	60	63.000000	0	0.000000
16	35	62.000000	0	0.000000
16	20	61.000000	0	0.000000
16	81	60.000000	0	0.000000
16	18	59.000000	0	0.000000
16	44	58.000000	0	0.000000
16	104	57.000000	0	0.000000
16	111	56.000000	0	0.000000
16	29	55.000000	0	0.000000
16	42	54.000000	0	0.000000
16	96	53.000000	0	0.000000
16	122	52.000000	0	0.000000
16	39	51.000000	0	0.000000
16	15	50.000000	0	0.000000
16	112	49.000000	0	0.000000
16	77	48.000000	0	0.000000
16	117	47.000000	0	0.000000
16	52	46.000000	0	0.000000
16	91	45.000000	0	0.000000
16	24	44.000000	0	0.000000
16	36	43.000000	0	0.000000
16	64	42.000000	0	0.000000
16	79	41.000000	0	0.000000
16	68	40.000000	0	0.000000
16	4	39.000000	0	0.000000
16	32	38.000000	0	0.000000
16	46	37.000000	0	0.000000
16	103	36.000000	0	0.000000
16	55	35.000000	0	0.000000
16	66	34.000000	0	0.000000
16	116	33.000000	0	0.000000
16	54	32.000000	0	0.000000
16	7	31.000000	0	0.000000
16	82	30.000000	0	0.000000
16	17	29.000000	0	0.000000
16	113	28.000000	0	0.000000
16	95	27.000000	0	0.000000
16	74	26.000000	0	0.000000
16	37	25.000000	0	0.000000
16	97	24.000000	0	0.000000
16	48	23.000000	0	0.000000
16	100	22.000000	0	0.000000
16	57	21.000000	0	0.000000
16	98	20.000000	0	0.000000
16	25	19.000000	0	0.000000
16	73	18.000000	0	0.000000
16	53	17.000000	0	0.000000
16	49	16.000000	0	0.000000
16	9	15.000000	0	0.000000
16	12	14.000000	0	0.000000
16	86	13.000000	0	0.000000
16	71	12.000000	0	0.000000
16	2	11.000000	0	0.000000
16	22	10.000000	0	0.000000
16	10	9.000000	0	0.000000
16	72	8.000000	0	0.000000
16	63	7.000000	0	0.000000
16	3	6.000000	0	0.000000
16	62	5.000000	0	0.000000
16	34	4.000000	0	0.000000
16	118	3.000000	0	0.000000
16	87	2.000000	0	0.000000
16	107	1.000000	0	0.000000
17	101	128.000000	0	0.000000
17	23	127.000000	0	0.000000
17	9	126.000000	0	0.000000
17	77	125.000000	0	0.000000
17	117	124.000000	0	0.000000
17	121	123.000000	0	0.000000
17	18	122.000000	0	0.000000
17	17	121.000000	0	0.000000
17	25	120.000000	0	0.000000
17	27	119.000000	0	0.000000
17	112	118.000000	0	0.000000
17	16	117.000000	0	0.000000
17	103	116.000000	0	0.000000
17	98	115.000000	0	0.000000
17	36	114.000000	0	0.000000
17	82	113.000000	0	0.000000
17	67	112.000000	0	0.000000
17	1	111.000000	0	0.000000
17	107	110.000000	0	0.000000
17	71	109.000000	0	0.000000
17	66	108.000000	0	0.000000
17	113	107.000000	0	0.000000
17	45	106.000000	0	0.000000
17	81	105.000000	0	0.000000
17	5	104.000000	0	0.000000
17	41	103.000000	0	0.000000
17	106	102.000000	0	0.000000
17	19	101.000000	0	0.000000
17	108	100.000000	0	0.000000
17	53	99.000000	0	0.000000
17	116	98.000000	0	0.000000
17	65	97.000000	0	0.000000
17	26	96.000000	0	0.000000
17	100	95.000000	0	0.000000
17	43	94.000000	0	0.000000
17	84	93.000000	0	0.000000
17	2	92.000000	0	0.000000
17	24	91.000000	0	0.000000
17	110	90.000000	0	0.000000
17	6	89.000000	0	0.000000
17	85	88.000000	0	0.000000
17	54	87.000000	0	0.000000
17	62	86.000000	0	0.000000
17	91	85.000000	0	0.000000
17	64	84.000000	0	0.000000
17	111	83.000000	0	0.000000
17	11	82.000000	0	0.000000
17	15	81.000000	0	0.000000
17	14	80.000000	0	0.000000
17	57	79.000000	0	0.000000
17	0	78.000000	0	0.000000
17	70	77.000000	0	0.000000
17	44	76.000000	0	0.000000
17	61	75.000000	0	0.000000
17	92	74.000000	0	0.000000
17	50	73.000000	0	0.000000
17	20	72.000000	0	0.000000
17	102	71.000000	0	0.000000
17	120	70.000000	0	0.000000
17	12	69.000000	0	0.000000
17	39	68.000000	0	0.000000
17	79	67.000000	0	0.000000
17	86	66.000000	0	0.000000
17	127	65.000000	0	0.000000
17	31	64.000000	0	0.000000
17	30	63.000000	0	0.000000
17	42	62.000000	0	0.000000
17	63	61.000000	0	0.000000
17	72	60.000000	0	0.000000
17	32	59.000000	0	0.000000
17	58	58.000000	0	0.000000
17	68	57.000000	0	0.000000
17	83	56.000000	0	0.000000
17	115	55.000000	0	0.000000
17	126	54.000000	0	0.000000
17	75	53.000000	0	0.000000
17	69	52.000000	0	0.000000
17	46	51.000000	0	0.000000
17	34	50.000000	0	0.000000
17	3	49.000000	0	0.000000
17	49	48.000000	0	0.000000
17	59	47.000000	0	0.000000
17	78	46.000000	0	0.000000
17	29	45.000000	0	0.000000
17	125	44.000000	0	0.000000
17	55	43.000000	0	0.000000
17	99	42.000000	0	0.000000
17	118	41.000000	0	0.000000
17	7	40.000000	0	0.000000
17	90	39.000000	0	0.000000
17	97	38.000000	0	0.000000
17	80	37.000000	0	0.000000
17	74	36.000000	0	0.000000
17	10	35.000000	0	0.000000
17	35	34.000000	0	0.000000
17	88	33.000000	0	0.000000
17	123	32.000000	0	0.000000
17	52	31.000000	0	0.000000
17	87	30.000000	0	0.000000
17	28	29.000000	0	0.000000
17	89	28.000000	0	0.000000
17	33	27.000000	0	0.000000
17	73	26.000000	0	0.000000
17	47	25.000000	0	0.000000
17	105	24.000000	0	0.000000
17	48	23.000000	0	0.000000
17	4	22.000000	0	0.000000
17	21	21.000000	0	0.000000
17	119	20.000000	0	0.000000
17	37	19.000000	0	0.000000
17	124	18.000000	0	0.000000
17	22	17.000000	0	0.000000
17	8	16.000000	0	0.000000
17	104	15.000000	0	0.000000
17	109	14.000000	0	0.000000
17	93	13.000000	0	0.000000
17	94	12.000000	0	0.000000
17	38	11.000000	0	0.000000
17	114	10.000000	0	0.000000
17	76	9.000000	0	0.000000
17	13	8.000000	0	0.000000
17	60	7.000000	0	0.000000
17	122	6.000000	0	0.000000
17	96	5.000000	0	0.000000
17	51	4.000000	0	0.000000
17	56	3.000000	0	0.000000
17	40	2.000000	0	0.000000
17	95	1.000000	0	0.000000
18	104	128.000000	0	0.000000
18	113	127.000000	0	0.000000
18	22	126.000000	0	0.000000
18	89	125.000000	0	0.000000
18	32	124.000000	0	0.000000
18	21	123.000000	0	0.000000
18	23	122.000000	0	0.000000
18	110	121.000000	0	0.000000
18	59	120.000000	0	0.000000
18	63	119.000000	0	0.000000
18	90	118.000000	0	0.000000
18	54	117.000000	0	0.000000
18	70	116.000000	0	0.000000
18	30	115.000000	0	0.000000
18	13	114.000000	0	0.000000
18	74	113.000000	0	0.000000
18	125	112.000000	0	0.000000
18	68	111.000000	0	0.000000
18	97	110.000000	0	0.000000
18	64	109.000000	0	0.000000
18	51	108.000000	0	0.000000
18	119	107.000000	0	0.000000
18	5	106.000000	0	0.000000
18	42	105.000000	0	0.000000
18	14	104.000000	0	0.000000
18	111	103.000000	0	0.000000
18	36	102.000000	0	0.000000
18	127	101.000000	0	0.000000
18	81	100.000000	0	0.000000
18	41	99.000000	0	0.000000
18	52	98.000000	0	0.000000
18	45	97.000000	0	0.000000
18	123	96.000000	0	0.000000
18	56	95.000000	0	0.000000
18	80	94.000000	0	0.000000
18	39	93.000000	0	0.000000
18	66	92.000000	0	0.000000
18	34	91.000000	0	0.000000
18	102	90.000000	0	0.000000
18	100	89.000000	0	0.000000
18	35	88.000000	0	0.000000
18	87	87.000000	0	0.000000
18	91	86.000000	0	0.000000
18	86	85.000000	0	0.000000
18	96	84.000000	0	0.000000
18	17	83.000000	0	0.000000
18	40	82.000000	0	0.000000
18	58	81.000000	0	0.000000
18	67	80.000000	0	0.000000
18	10	79.000000	0	0.000000
18	19	78.000000	0	0.000000
18	105	77.000000	0	0.000000
18	115	76.000000	0	0.000000
18	60	75.000000	0	0.000000
18	26	74.000000	0	0.000000
18	65	73.000000	0	0.000000
18	55	72.000000	0	0.000000
18	79	71.000000	0	0.000000
18	85	70.000000	0	0.000000
18	27	69.000000	0	0.000000
18	103	68.000000	0	0.000000
18	93	67.000000	0	0.000000
18	44	66.000000	0	0.000000
18	78	65.000000	0	0.000000
18	46	64.000000	0	0.000000
18	126	63.000000	0	0.000000
18	77	62.000000	0	0.000000
18	109	61.000000	0	0.000000
18	88	60.000000	0	0.000000
18	20	59.000000	0	0.000000
18	24	58.000000	0	0.000000
18	3	57.000000	0	0.000000
18	94	56.000000	0	0.000000
18	0	55.000000	0	0.000000
18	98	54.000000	0	0.000000
18	75	53.000000	0	0.000000
18	6	52.000000	0	0.000000
18	8	51.000000	0	0.000000
18	72	50.000000	0	0.000000
18	107	49.000000	0	0.000000
18	76	48.000000	0	0.000000
18	62	47.000000	0	0.000000
18	9	46.000000	0	0.000000
18	1	45.000000	0	0.000000
18	69	44.000000	0	0.000000
18	116	43.000000	0	0.000000
18	122	42.000000	0	0.000000
18	33	41.000000	0	0.000000
18	82	40.000000	0	0.000000
18	4	39.000000	0	0.000000
18	38	38.000000	0	0.000000
18	108	37.000000	0	0.000000
18	47	36.000000	0	0.000000
18	49	35.000000	0	0.000000
18	25	34.000000	0	0.000000
18	31	33.000000	0	0.000000
18	99	32.000000	0	0.000000
18	118	31.000000	0	0.000000
18	101	30.000000	0	0.000000
18	43	29.000000	0	0.000000
18	29	28.000000	0	0.000000
18	73	27.000000	0	0.000000
18	71	26.000000	0	0.000000
18	12	25.000000	0	0.000000
18	28	24.000000	0	0.000000
18	50	23.000000	0	0.000000
18	7	22.000000	0	0.000000
18	83	21.000000	0	0.000000
18	106	20.000000	0	0.000000
18	16	19.000000	0	0.000000
18	61	18.000000	0	0.000000
18	57	17.000000	0	0.000000
18	124	16.000000	0	0.000000
18	15	15.000000	0	0.000000
18	95	14.000000	0	0.000000
18	2	13.000000	0	0.000000
18	114	12.000000	0	0.000000
18	120	11.000000	0	0.000000
18	37	10.000000	0	0.000000
18	121	9.000000	0	0.000000
18	11	8.000000	0	0.000000
18	53	7.000000	0	0.000000
18	18	6.000000	0	0.000000
18	112	5.000000	0	0.000000
18	84	4.000000	0	0.000000
18	117	3.000000	0	0.000000
18	92	2.000000	0	0.000000
18	48	1.000000	0	0.000000
19	28	128.000000	0	0.000000
19	100	127.000000	0	0.000000
19	0	126.000000	0	0.000000
19	33	125.000000	0	0.000000
19	34	124.000000	0	0.000000
19	105	123.000000	0	0.000000
19	5	122.000000	0	0.000000
19	9	121.000000	0	0.000000
19	85	120.000000	0	0.000000
19	108	119.000000	0	0.000000
19	31	118.000000	0	0.000000
19	57	117.000000	0	0.000000
19	26	116.000000	0	0.000000
19	1	115.000000	0	0.000000
19	71	114.000000	0	0.000000
19	51	113.000000	0	0.000000
19	82	112.000000	0	0.000000
19	68	111.000000	0	0.000000
19	107	110.000000	0	0.000000
19	50	109.000000	0	0.000000
19	48	108.000000	0	0.000000
19	118	107.000000	0	0.000000
19	78	106.000000	0	0.000000
19	106	105.000000	0	0.000000
19	103	104.000000	0	0.000000
19	58	103.000000	0	0.000000
19	98	102.000000	0	0.000000
19	117	101.000000	0	0.000000
19	53	100.000000	0	0.000000
19	115	99.000000	0	0.000000
19	89	98.000000	0	0.000000
19	44	97.000000	0	0.000000
19	55	96.000000	0	0.000000
19	49	95.000000	0	0.000000
19	39	94.000000	0	0.000000
19	4	93.000000	0	0.000000
19	62	92.000000	0	0.000000
19	60	91.000000	0	0.000000
19	13	90.000000	0	0.000000
19	77	89.000000	0	0.000000
19	81	88.000000	0	0.000000
19	88	87.000000	0	0.000000
19	110	86.000000	0	0.000000
19	59	85.000000	0	0.000000
19	90	84.000000	0	0.000000
19	86	83.000000	0	0.000000
19	32	82.000000	0	0.000000
19	63	81.000000	0	0.000000
19	30	80.000000	0	0.000000
19	74	79.000000	0	0.000000
19	43	78.000000	0	0.000000
19	116	77.000000	0	0.000000
19	19	76.000000	0	0.000000
19	8	75.000000	0	0.000000
19	91	74.000000	0	0.000000
19	6	73.000000	0	0.000000
19	23	72.000000	0	0.000000
19	45	71.000000	0	0.000000
19	97	70.000000	0	0.000000
19	47	69.000000	0	0.000000
19	95	68.000000	0	0.000000
19	16	67.000000	0	0.000000
19	7	66.000000	0	0.000000
19	73	65.000000	0	0.000000
19	29	64.000000	0	0.000000
19	120	63.000000	0	0.000000
19	61	62.000000	0	0.000000
19	67	61.000000	0	0.000000
19	101	60.000000	0	0.000000
19	127	59.000000	0	0.000000
19	123	58.000000	0	0.000000
19	96	57.000000	0	0.000000
19	112	56.000000	0	0.000000
19	36	55.000000	0	0.000000
19	87	54.000000	0	0.000000
19	70	53.000000	0	0.000000
19	72	52.000000	0	0.000000
19	64	51.000000	0	0.000000
19	3	50.000000	0	0.000000
19	113	49.000000	0	0.000000
19	24	48.000000	0	0.000000
19	2	47.000000	0	0.000000
19	27	46.000000	0	0.000000
19	94	45.000000	0	0.000000
19	75	44.000000	0	0.000000
19	93	43.000000	0	0.000000
19	92	42.000000	0	0.000000
19	20	41.000000	0	0.000000
19	69	40.000000	0	0.000000
19	21	39.000000	0	0.000000
19	124	38.000000	0	0.000000
19	111	37.000000	0	0.000000
19	56	36.000000	0	0.000000
19	40	35.000000	0	0.000000
19	42	34.000000	0	0.000000
19	14	33.000000	0	0.000000
19	109	32.000000	0	0.000000
19	121	31.000000	0	0.000000
19	66	30.000000	0	0.000000
19	122	29.000000	0	0.000000
19	12	28.000000	0	0.000000
19	10	27.000000	0	0.000000
19	38	26.000000	0	0.000000
19	80	25.000000	0	0.000000
19	17	24.000000	0	0.000000
19	25	23.000000	0	0.000000
19	46	22.000000	0	0.000000
19	125	21.000000	0	0.000000
19	52	20.000000	0	0.000000
19	104	19.000000	0	0.000000
19	76	18.000000	0	0.000000
19	126	17.000000	0	0.000000
19	54	16.000000	0	0.000000
19	83	15.000000	0	0.000000
19	35	14.000000	0	0.000000
19	18	13.000000	0	0.000000
19	79	12.000000	0	0.000000
19	99	11.000000	0	0.000000
19	119	10.000000	0	0.000000
19	37	9.000000	0	0.000000
19	11	8.000000	0	0.000000
19	41	7.000000	0	0.000000
19	114	6.000000	0	0.000000
19	22	5.000000	0	0.000000
19	15	4.000000	0	0.000000
19	84	3.000000	0	0.000000
19	65	2.000000	0	0.000000
19	102	1.000000	0	0.000000
20	38	128.000000	0	0.000000
20	44	127.000000	0	0.000000
20	31	126.000000	0	0.000000
20	43	125.000000	0	0.000000
20	32	124.000000	0	0.000000
20	22	123.000000	0	0.000000
20	7	122.000000	0	0.000000
20	108	121.000000	0	0.000000
20	13	120.000000	0	0.000000
20	100	119.000000	0	0.000000
20	41	118.000000	0	0.000000
20	64	117.000000	0	0.000000
20	122	116.000000	0	0.000000
20	63	115.000000	0	0.000000
20	54	114.000000	0	0.000000
20	79	113.000000	0	0.000000
20	34	112.000000	0	0.000000
20	35	111.000000	0	0.000000
20	106	110.000000	0	0.000000
20	47	109.000000	0	0.000000
20	97	108.000000	0	0.000000
20	59	107.000000	0	0.000000
20	127	106.000000	0	0.000000
20	60	105.000000	0	0.000000
20	56	104.000000	0	0.000000
20	15	103.000000	0	0.000000
20	96	102.000000	0	0.000000
20	72	101.000000	0	0.000000
20	77	100.000000	0	0.000000
20	58	99.000000	0	0.000000
20	17	98.000000	0	0.000000
20	39	97.000000	0	0.000000
20	1	96.000000	0	0.000000
20	111	95.000000	0	0.000000
20	61	94.000000	0	0.000000
20	84	93.000000	0	0.000000
20	90	92.000000	0	0.000000
20	103	91.000000	0	0.000000
20	89	90.000000	0	0.000000
20	55	89.000000	0	0.000000
20	121	88.000000	0	0.000000
20	94	87.000000	0	0.000000
20	82	86.000000	0	0.000000
20	73	85.000000	0	0.000000
